Package name,Reviewer name,Review,Rating
com.eventbrite.attendee,Daniel Baldwin,Convenient,5
com.eventbrite.attendee,Kelly Lane,"Easy ticketing, multiple reminders for our event with digital tickets attached.",5
com.eventbrite.attendee,Guadalupe Escalante,Wow #JESUS,5
com.eventbrite.attendee,Ed Norman,Very smooth operation,5
com.eventbrite.attendee,Ariel Litvin,I cet invitations by mail. To the same mail account that im registered. And those invitations do not appear in the app. I need to register and then those will appear in the app... Missing the whole point of the app,3
com.eventbrite.attendee,Sheldon Rodricks,Gr8,5
com.eventbrite.attendee,Kevin Hariya,App slowed down at a drastic level and hangs a lot,1
com.eventbrite.attendee,Robert smith,haven't had to experience yet of the meeting so im rating you ny trust only so far so good looking forward to protect financial,5
com.eventbrite.attendee,HarleyFPV,Kool App,4
com.eventbrite.attendee,Renee Carter,Great App. User friendly.,5
com.eventbrite.attendee,Linda Kolko,Easy to use!,5
com.eventbrite.attendee,Jeannette Vetiac,"It makes you start over when you come off the app, even if the count down is not up",3
com.eventbrite.attendee,Paula Sz,Easy to sign up,5
com.eventbrite.attendee,Kitra Newton,Always find sumthin,5
com.eventbrite.attendee,Merrie Haskins,Won't accept a password so I can use it. No customer service response to assist me. And charged me fees for the privilege.,1
com.eventbrite.attendee,Latraci Reaves,It has not let me down. Each catagories align with shat my interests are at that moment. I love it.,5
com.eventbrite.attendee,Richard Leon,Excellent 👌,5
com.eventbrite.attendee,Linda Aviles,Amazing events all the time!,5
com.eventbrite.attendee,Abdelrahman Katkat,Great app,5
com.eventbrite.attendee,Michelle Casey,lovely,5
com.eventbrite.attendee,Eric M Hazlett,A+,3
com.eventbrite.attendee,Sona Chann,Great service app so easy simple. Uicc.world,5
com.eventbrite.attendee,Mame Alassane DIOP,Wonderful!!!,5
com.eventbrite.attendee,Vincentius Kedang,Banyak event-event bagus yang bisa dicari disini,5
com.eventbrite.attendee,Niles Kenealy,"Works like 1/10 times. Says ""try again"".",1
com.eventbrite.attendee,Nick c,Love it!!,5
com.eventbrite.attendee,Janet McCurdy,Lots of great events for everyone 👍🏽,4
com.eventbrite.attendee,Oladunni Makinde,Excellent app..Keeps me updated on my events,5
com.eventbrite.attendee,Jesse James,"Crooks, stole money from me, never got a refund",1
com.eventbrite.attendee,John Powers,Great app!!!,5
com.eventbrite.attendee,Gisely L Papazian,Amazing opportunity to everyone to learning wonderful things.,5
com.eventbrite.attendee,oana bordeianu,"Very good app, because I find it useful for me and my family!",5
com.eventbrite.attendee,Molly Williams,Easy to schedule and navigate.,5
com.eventbrite.attendee,Ravi Smruthi,A good way to meet new people,5
com.eventbrite.attendee,June Ford,Very easy to use,5
com.eventbrite.attendee,LADY ROCKWELL,Convenient & secure. Great app!!,5
com.eventbrite.attendee,Stormwolfe,Awesome and convenient!,5
com.eventbrite.attendee,Lisa Salim,great app! would like to know how to sync it to facebook. thanks,3
com.eventbrite.attendee,ankkita bose,No way to contact customer support through the app.,1
com.eventbrite.attendee,Mark Matthews,"Missed the event due to technical issues with password reset, (stopped getting emails from Eventbrite) then the connection required Microsoft Teams.",1
com.eventbrite.attendee,Norma King,Easy and secure,5
com.eventbrite.attendee,A Google user,"Had a problem with payment area, kept freezing.",3
com.eventbrite.attendee,Chavo Westcoastpowercomics,I like knowing about current events in my city. This is a great way to find out.,5
com.eventbrite.attendee,Cheri Johnson,Easy way to get tickets for any event i want..love it...,5
com.eventbrite.attendee,Janet Goddard,Excellent sy. So quick...,5
com.eventbrite.attendee,Aida Tashjian,Love helping at these events and also love watching the show!! ❤❤❤❤,5
com.eventbrite.attendee,Chris Foster,Always hitting the best edm shows thanks to Eventbrite,5
com.eventbrite.attendee,Juanita Brown,I have been able to connect easily to the events. And enjoyed the content with no worries 😉,5
com.eventbrite.attendee,Geri,Always a smooth process.,5
com.eventbrite.attendee,Brendan Murray,"What can I say? It just does what it's supposed to do, and it does it simply and correctly.",5
com.eventbrite.attendee,Raymond Moore,Easy to register for event tickets,5
com.eventbrite.attendee,Oliver Morgan,My mum advised me to download this as I am unemployed and looking for things to do.,4
com.eventbrite.attendee,Monica Raya,Easy and quick. No need to stand in lines not deal with people. Just type in the information needed hit send and done.,5
com.eventbrite.attendee,Rodrigo De Luna,Excellent App!,5
com.eventbrite.attendee,Cookie Dennis - George,"Great events, just Wish more in Queens.",4
com.eventbrite.attendee,Calvin Stunell,Excellent service every time 😎😎😎,5
com.eventbrite.attendee,jessica harris,You can't search for tickets the app simply closes. Tried uninstalling and installing and still has the same problem. Basically useless,1
com.eventbrite.attendee,Mary Thomas,"Pretty seamless, love the ease of finding your tixs on the app once you know where to go! Which can make standing in a long line at your venue pretty nerve racking and embarrassing - if you don't know where to find ur tixs! 😀",5
com.eventbrite.attendee,Monica Gordon,Awesome,5
com.eventbrite.attendee,Kyeeniah Nix,Great way to send invitations!!!,5
com.eventbrite.attendee,ojo opeyemi,"Just amazed with this worldwide event discove, so much 💯",5
com.eventbrite.attendee,kolla jaswanth,Great app,5
com.eventbrite.attendee,Pia Anker,Excellent platform to book events,4
com.eventbrite.attendee,Judith Thomas,Not allowing changes to details entered. Or will allow in one area and not in another ending up with 2 different set of details for the same thing?,3
com.eventbrite.attendee,Virginia McKenzie,It's always a breeze to register for an event through Eventbrite.,5
com.eventbrite.attendee,Graham Ferris,"Great app, easy to use!",5
com.eventbrite.attendee,Jeff. Jamieson,Never had any problems booking an event here,5
com.eventbrite.attendee,Monique T,"The search function never works... I've been getting the following message for months: ""We're having difficulty connecting to the server. Check your connection or try again later."" Yet, my connection is fine as I have no issues with other websites. When I open a favourite. it doesn't show all its events, and the search doesn't work. Past event tickets should self-delete.",2
com.eventbrite.attendee,Ricky Chu,Nice,5
com.eventbrite.attendee,Joyce Roque,Good app.,5
com.eventbrite.attendee,Mireira Escobar,I like the app.. this give me the latest event near me..,5
com.eventbrite.attendee,Yemisi Ola,Decent app,5
com.eventbrite.attendee,Edward Perrier,Best way to buy drag show tickets,5
com.eventbrite.attendee,Linda Reynolds,Great,5
com.eventbrite.attendee,Deb Jones,Quick and easy to navigate through the web site.,5
com.eventbrite.attendee,Diana Rusk,"Convenient, secure, and easy to use. Keeps me up to date on events I am interested in.",5
com.eventbrite.attendee,Karen Griffin,It's absolutely awesome 🙌🙌,5
com.eventbrite.attendee,Dhruba Maharjan,Well what to say! Organising events have been easier.,5
com.eventbrite.attendee,x Sass,"Reasonable fees, options to cancel tickets easily within the app, good oversight of all your tickets, & subscribing to an organiser's events.",5
com.eventbrite.attendee,Carolina Ramirez,"This app has the latest events going on in your area. You can easily RSVP using the app and you get a confirmation right away! You can view your tickets in the tickets tab on the app. Overall, very convienient and easy to use. Highly recommend!",5
com.eventbrite.attendee,James Granger,Horrible experience with this company could not make it to an event so I requested a refund and have not heard from the organization or from evenbright and they still have my $91,1
com.eventbrite.attendee,GOKUGANGSTALICIOUSGAMING UltimateSuperSaiyajinSama,Keep track of events tickets,5
com.eventbrite.attendee,Dianne Hawkins,I love this app! It's super user friendly!,5
com.eventbrite.attendee,Jackie Mckay,Works great. I love having access to tickets and events all in one place. Check out options are smooth and easy to process.,5
com.eventbrite.attendee,Rachael Sherry,Fantastic App for finding events in your area,5
com.eventbrite.attendee,Anna Monique Dizon,Please give us a way to automatically change timezones when we book tickets.,2
com.eventbrite.attendee,Paing Khant,"Nice project , very good useful for me",5
com.eventbrite.attendee,Megan Oomen,Great app. Thanks so much!!,5
com.eventbrite.attendee,Kathy Curry,Easy & convenient,5
com.eventbrite.attendee,Tina Ming,Cannot find contact information to change or update tix.,1
com.eventbrite.attendee,Albert Gonzalez,Such a great site to find and purchase tickets for a variety of venues!,5
com.eventbrite.attendee,Lakeitha Austin,"Quick, easy and great ease of using the app.",5
com.eventbrite.attendee,Erica S,Good app,5
com.eventbrite.attendee,Nkosingphile Alice Mndzebele,Nice,5
com.eventbrite.attendee,GLEAN CRAFT,Nice app,3
com.eventbrite.attendee,Bonnie Lockhart,Fast. Easy. Efficient,5
com.eventbrite.attendee,Liz Shannon,Easy in obtaining tickets,5
com.eventbrite.attendee,Vee,Great for Fun FREE things to do in whatever city you are in,5
com.eventbrite.attendee,Fadia Ramminger,I love this app very well organised when you get used to it,5
com.eventbrite.attendee,r cole,Can't I search by venue. Listed events need some kind of order.,1
com.eventbrite.attendee,Marcos Rivera,I like it,5
com.eventbrite.attendee,Lindy Sarita,Excellent service,5
com.eventbrite.attendee,Famidha Salam,grt. simple and easy,4
com.eventbrite.attendee,Iris Mejia de Carpio,Good,5
com.eventbrite.attendee,Giovanni Lozada,Easy to use..,4
com.eventbrite.attendee,Keith Wainwright,So far so good kept my ticket in order and didn't have a problem finding them I like it,5
com.eventbrite.attendee,Andrea Last,Easy to use and worth checking regularly....not just for work either!!!,5
com.eventbrite.attendee,Punit Shukla,Complicated,1
com.eventbrite.attendee,daisy dukes,Fast and easy,5
com.eventbrite.attendee,Christian Perez Chavez,I love it,5
com.eventbrite.attendee,Buckaroo Banzi,I've used Eventbrite before and have had nothing but good experiences. I will continue to use this app.,5
com.eventbrite.attendee,DracoGaming 247,Easy app,5
com.eventbrite.attendee,Lovely J,Great site for individuals that love to attend events and it is very secure. No issues thus far.,5
com.eventbrite.attendee,Rob Winder,Very fast and Accurate well done,5
com.eventbrite.attendee,Joshua McCarroll,Managed to get to watch filming of whovians twice and could have done more if I had time. As a huge doctor who fan it was something I will never forget. Thank you.,5
com.eventbrite.attendee,Brian Rowlands,Straight forward,4
com.eventbrite.attendee,Randy Schipper,Easy to use and fast,5
com.eventbrite.attendee,Data Jack,I can't give a good review to an app that provides no way to contact them if something goes wrong. None of the canned answers address my issue.,1
com.eventbrite.attendee,Chaplain Red,It has to me been easy to access and has variety of options for event choices,5
com.eventbrite.attendee,G.A. Ramie,I love Eventbrite it has awesome event's,5
com.eventbrite.attendee,John Viano,Never used the app before and it immediately asks for a rating. Would give negative stars if I could.,1
com.eventbrite.attendee,Loren Lau,Very efficient and intuitive,5
com.eventbrite.attendee,Paul Flames aka the stoobstah,awesome,5
com.eventbrite.attendee,Lydell Darien,Nice app!,5
com.eventbrite.attendee,Derek Sessions,It does what it does and it does it well!!!,5
com.eventbrite.attendee,Earline Smith,Good,5
com.eventbrite.attendee,Julian,Easy to use,5
com.eventbrite.attendee,Andrew Vines,It worked great for me,5
com.eventbrite.attendee,Kathleen Long,Always works.,5
com.eventbrite.attendee,Brad Brown,Fast and easy. Just what I need and when.,5
com.eventbrite.attendee,Elizabeth Layton,I need help rescheduling an event where the wrong day was selected and can't find the info on the app anywhere It's in less than 12 hours and I am about to lose 130$ HELP! I am finding this very hard to navigate and no help on the app. The vendor website says I should be able to reschedule but the web site is saying I have no tickets. The app found the tickets but is not letting me change the day. So frustrating,1
com.eventbrite.attendee,Syed sajid Ali,Awesome app,5
com.eventbrite.attendee,Elizabeth Rudd,Very easy and fast. Reliable,5
com.eventbrite.attendee,Harry Maisonet,"Eventbrite made it possible for me to have a wonderful summer! I was able to organize My schedule with very little fuss or muss! Thank, thank, Thank You!!!",5
com.eventbrite.attendee,Debbie Temple,Easy,5
com.eventbrite.attendee,Sam Schwartz,Quick and easy to order tickets,5
com.eventbrite.attendee,Dmitry Negai,Needs a major face lift in user experience,2
com.eventbrite.attendee,Elie M.,Why isn't there a dark theme?,3
com.eventbrite.attendee,Ahmed Shewy,"Good app but many steps to register, must be in one click only.",5
com.eventbrite.attendee,Michael Carley,Great app experience. Love that PayPal is a payment option.,4
com.eventbrite.attendee,Nick Poninski,The inability filter to filter leaves a lot to be desired. I end up having to trawl through 1000s of results. And I don't have time for that.,3
com.eventbrite.attendee,Abikwi Ikpemosi,Nice,2
com.eventbrite.attendee,Verna Welch,Love it!,5
com.eventbrite.attendee,Tyheisha Singleton,"Thank you, Eventbrite developer staff.",5
com.eventbrite.attendee,Melissa Burton,Great way to find out about events! Easy to use!,5
com.eventbrite.attendee,James Spencer,Very easy to use,5
com.eventbrite.attendee,U,👌,5
com.eventbrite.attendee,Abigail Tufts,I have rated this app 2 starts now I rate it 4. It has improved over the years. Is easy to use.,4
com.eventbrite.attendee,Abel Asfaw,Great app.,5
com.eventbrite.attendee,zora,"the goddamn sudden brightness when opening the ticket hurts my eyes, wish that theres an option for the app to stop doing that",3
com.eventbrite.attendee,Beau Skidmore,It works.,4
com.eventbrite.attendee,Alisa Gleaton,Good,5
com.eventbrite.attendee,Laura Mirelez,Could not get into my event. Checked my email tried to reset password nothing. Sad.....,1
com.eventbrite.attendee,antony osborne,Useful for find local events and things to do last minute,5
com.eventbrite.attendee,Linda Scothorn,Easy to buy tickets and find them at the of event,5
com.eventbrite.attendee,Kat Peddie,"Refuses to load, constantly saying network issues. Poor experience with this app.",1
com.eventbrite.attendee,Hannah Williams,Easy to book for local events such as St Fagans and National Museum,5
com.eventbrite.attendee,Kim Valentine,If you need to cancel a booking you can't do it from the app. You have to find your confirmation emails and do it that way. Please fix this as it's incredibly time consuming and makes no sense.,3
com.eventbrite.attendee,Robin Frazier,Cool,5
com.eventbrite.attendee,Dawn Staniford,Quick easy and efficient Thank you!,5
com.eventbrite.attendee,Tunji Banwo,Amazing app,5
com.eventbrite.attendee,Samit Mohal,Shot app does not even work,1
com.eventbrite.attendee,S C,"This app was easy, informative to use . Thank you even Brite! Can't wait to enjoy my show and look forward to many more events throughout your platform 😊",5
com.eventbrite.attendee,Christina Hageman,Works great! Very low fees and lots of information.,5
com.eventbrite.attendee,John Shoemaker,Always an easy purchase,5
com.eventbrite.attendee,Charles Owino,✅☑,5
com.eventbrite.attendee,Seng Singnot,Ez to use,4
com.eventbrite.attendee,Joe Lynch,"Really bright, not sure if it will last for ever. Its late💤",3
com.eventbrite.attendee,Josiah Williams,Always easy and simple to register and but tickets for any event.,5
com.eventbrite.attendee,Almetrez Thomas,Good n reliable,5
com.eventbrite.attendee,Pam Holloway,Good for easily registering for events without having to fill out endless questionnaires,5
com.eventbrite.attendee,Jeff Wadham,Pain in the butt,1
com.eventbrite.attendee,Cyril Xolani,Great App It Still Needs to be more inclusive,4
com.eventbrite.attendee,Haphiz Daada,Just the best platform to get that info,5
com.eventbrite.attendee,Jules Jewels,Works easy to use,5
com.eventbrite.attendee,Leo Gutierrez,Easy and handy,5
com.eventbrite.attendee,Erika Medley,Easy to use,5
com.eventbrite.attendee,Edward Karle,Easy to use and very helpful with step suggestions and event recommendations.,5
com.eventbrite.attendee,Jaclyn Terrasi,It is easy to get free tickets or to purchase them. I didn't realize how many events occured locally at an affordable price!,5
com.eventbrite.attendee,Cecil Bond,Easy to use,5
com.eventbrite.attendee,Helena Davies,"Efficient and easy to use the website, to order ticket to event.",5
com.eventbrite.attendee,Laura Weathers,Dont want cant uninstall,1
com.eventbrite.attendee,Marion McKiernan,Found PayPal wouldn't go through but card has,5
com.eventbrite.attendee,adrienne conner,It's need app,5
com.eventbrite.attendee,Ronnie Peters,Easy to use.,5
com.eventbrite.attendee,R.L. Britt,Love the app!,4
com.eventbrite.attendee,Stephanie Snow,Luv this app to get all my tickets needs,4
com.eventbrite.attendee,Jahasia Peace,Love 😘 this app ❤️😍👍 THANK YOU creating it,5
com.eventbrite.attendee,Horst Kunkel,"Useless! Doesn't Show the Tickets inside the App. Poor menu. Text inside the App: ""Not seeing your tickets? Learn more about how to find them"" there you can click on ""Find my tickets"" !Jay!. But depressing: on the following page you get the information that you have to look in your emails. Coooole. I knew already.",1
com.eventbrite.attendee,Anthony Fleury,Easy to use and to follow certain event promoters. -1 star since i always have to uncheck the box that allows eventbrite to email me events from other promoters.,4
com.eventbrite.attendee,Mary Feeney,"Eventbrite has been a bright spot in the pandemic gloom. It has introduced me to new works by wonderful writers and refreshed my memory of those I had lost touch with. I would recommend this service to anyone. It's really a treasure, particularly for those who are interested in a range of topics both general and arcane.",5
com.eventbrite.attendee,Sam Hajj,Awesome!,5
com.eventbrite.attendee,Brown Fox,Eventbrite is this app nearby every event find theme. This app useful Android phone. Nice app.,5
com.eventbrite.attendee,Adonis Cedeño,Awesome,5
com.eventbrite.attendee,P G,Easy to navigate,5
com.eventbrite.attendee,David Morris,Supee Easy,5
com.eventbrite.attendee,Amanda Kaiwi,Think its great!,5
com.eventbrite.attendee,T Diamond,It won't let me search anything anymore on the search page keeps giving me unavailable search messages,3
com.eventbrite.attendee,LoyalTLove Gee,Good app,4
com.eventbrite.attendee,Nicola Owens,Very easy to use,5
com.eventbrite.attendee,Irenea Mercado,Easy to use.,5
com.eventbrite.attendee,Jonathan Oliver,Terrible app and business for canceling brother Rizza Islam NYC dates. Boycott,1
com.eventbrite.attendee,Sherry Strawn,Won't refund tickets that I bought before Covid. Not right. Concert changed dates three times. I want my money back!!!,2
com.eventbrite.attendee,Maria Cordero,Updated information and extremely helpful topics.,5
com.eventbrite.attendee,Terre Powell,Good app Thanks for the upgrade. Psalm 139&34 Prayerfully MsBear,5
com.eventbrite.attendee,Tania Jarjat,Easy to find course and book,5
com.eventbrite.attendee,Colin Ball,Easy to use,5
com.eventbrite.attendee,Dorothy Anscomb,Excellent- easy to navigate,5
com.eventbrite.attendee,Patricia Smith,"Easy to use, never an issue",5
com.eventbrite.attendee,Hattie Waites,Easy to navigate,5
com.eventbrite.attendee,vla chal,Nice app,5
com.eventbrite.attendee,Friday Fagbemi,Enjoy your updates,4
com.eventbrite.attendee,Kay Jenkinson,Completed a few courses with varying levels of enjoyment,3
com.eventbrite.attendee,Melquiades Flores,Awsome app.,5
com.eventbrite.attendee,Engels Diaz,Very friendly app,5
com.eventbrite.attendee,Teddi Ashby,Easy process to event site and reply.,5
com.eventbrite.attendee,Tobie McKeen,"Since we have been mug club members, Eventbrite has made it easy to make reservations for dinner and for mug club.",5
com.eventbrite.attendee,Collin Loveall,10/10 twice the quality of ticket service as AXS or Ticketmaster,5
com.eventbrite.attendee,JAMES GENNARD,"Not always identifying local events, poor geography but otherwise good.",5
com.eventbrite.attendee,Carina Oliveira,Great platform to search events and get tickets.,5
com.eventbrite.attendee,Sue Jeff,Easy to use once you've set up,5
com.eventbrite.attendee,Casie Wilkes,Love the app shows everything that is going on with out loosing your mind,5
com.eventbrite.attendee,Sofia O'Laughlin,Thank you ☺,4
com.eventbrite.attendee,Jane Robbins,Always says it cant connect due to lack of signal yet everything else works fine.,1
com.eventbrite.attendee,Pierre Martin,Easy to use,5
com.eventbrite.attendee,Pearl Shia,Enjoying the classes,5
com.eventbrite.attendee,John Kinard,Great,5
com.eventbrite.attendee,Emi Avilez,Makes it easier to set up appointments near me instead of calling.,4
com.eventbrite.attendee,Fouad Balogun,Great platform to keep in touch with,4
com.eventbrite.attendee,Kathleen Walsh,Easy to use and very helpful to buy tickets,5
com.eventbrite.attendee,Snick,"Confusing and badly put-together. Find myself unsure of whether I've registered or not, and the content is hard to follow. I'm sure someone somewhere understands it....",1
com.eventbrite.attendee,Christine O'Neill,Not able to contact them to get a refund as they have disable the button to contact them also the ticket button.,1
com.eventbrite.attendee,Joanne Tweed,Easy,5
com.eventbrite.attendee,Corina Gherasimescu,Wish I could get more notifications for events I would like to attend. But good enough for the intended purpose.,4
com.eventbrite.attendee,Dennis Bemeliki,First had coffee was parsdise,5
com.eventbrite.attendee,Kimberly H,Eventbrite keeps you updated on your events. I recommend this app to everyone that's interested in keeping up with events that they want to attend.,5
com.eventbrite.attendee,kandi fowler,Love it,5
com.eventbrite.attendee,Judith Rouse,I enjoy being connected to activities that are b free and virtual,5
com.eventbrite.attendee,Michael Cozens,Great way to organize events and find activities of interest near you!,5
com.eventbrite.attendee,Sylvia Thomas,It is so easy to stay informed of local events and check out is painless.,5
com.eventbrite.attendee,james mitchell jr,Great help to keep up with what's going on 👌,4
com.eventbrite.attendee,Linda Cordon,Easy to navigate,5
com.eventbrite.attendee,Kristina Popova,Thank You Eventbrite for all the cool events you are sharing with us! Amazing memories and cool people! ❤️🙏❤️,5
com.eventbrite.attendee,Josephine Gardiner,Can't find tickets,1
com.eventbrite.attendee,Donna Inman,Not one problem with this. Super happy!,5
com.eventbrite.attendee,Pina Howarth,Good,5
com.eventbrite.attendee,Anita Menendez Pyle,Haven't had much problem with it. My only complaint is the lack of time to purchase pay tickets.,4
com.eventbrite.attendee,Vladimir Mishin,Great source of info,5
com.eventbrite.attendee,Rafael Cerna Jr.,Great App And Much Needed. Thank Uu...,5
com.eventbrite.attendee,Gail OBrien,Great notification. Easy app to use,5
com.eventbrite.attendee,stephon hill,Worst app an event group ever they will change a event date without notifying you don't respond then try not to refund never booking again with them,1
com.eventbrite.attendee,Salahuddin Khan,Very good and useful,4
com.eventbrite.attendee,Mick Elderfield,I would like the autofill to work better,3
com.eventbrite.attendee,Lee Arnold,Always good about getting tickets.,5
com.eventbrite.attendee,Chris,Opportunities not to miss,5
com.eventbrite.attendee,Jacqueline Costello,For fundraising events and concerts really good.,4
com.eventbrite.attendee,Clarence Little,Excellent platform,5
com.eventbrite.attendee,Sergio Solares,Easy to use and search for events is great,5
com.eventbrite.attendee,Bernadette Carrigan,Fantastic.,5
com.eventbrite.attendee,Leanne Johnson,Easy to navigate and book tickets. Huge range.,5
com.eventbrite.attendee,Madelaine Johnson,Very user friendly,5
com.eventbrite.attendee,A Google user,I always get free or buy tickets off here it's good,5
com.eventbrite.attendee,Danyl Turner,"Love this app, its convenience and functionality...",5
com.eventbrite.attendee,Melissa Kavanaugh,Excellent service 👏,5
com.eventbrite.attendee,A Google user,Simple and easy to use!,5
com.eventbrite.attendee,Marwa Babiker,Very nice platform to find events that are relevant to u,5
com.eventbrite.attendee,Stephanie Hassan,Love it,5
com.eventbrite.attendee,Venus Perez,Great,5
com.eventbrite.attendee,Richard Yeo,What's brilliant is I get to filter what I follow - and there are hundreds of options on interesting and inexpensive experiences! Eventbrite is a great tool to add zest to life!,5
com.eventbrite.attendee,Michael Crossley,Quick and easy to use and find out what's happening,5
com.eventbrite.attendee,MG T,Easy,5
com.eventbrite.attendee,Sheila GP,Learning teaching tool to help guide our community.,5
com.eventbrite.attendee,Bobbie Taylor,They have always had fair pricing and awesome events!,5
com.eventbrite.attendee,Asriel Dreemurr,"Useless, keeps saying it's having connection issues, check connection and try again. I've tried with wifi, I've tried with mobile data, it just refuses to work.",1
com.eventbrite.attendee,Sarah Lou,"So efficient, love it.",5
com.eventbrite.attendee,Phillippa Chevalier,"Great, easy to use",5
com.eventbrite.attendee,Steve Cushenbery,App is great events don't always meet expectations,3
com.eventbrite.attendee,Joe Paille,Always keeping it real love this app,5
com.eventbrite.attendee,Rachel Paredes,Quick & easy to find all kinds of interesting events.,4
com.eventbrite.attendee,Chris Bird,Lost $80 to these crooks and thieves. Save yourself the frustration and headaches and go elsewhere.,1
com.eventbrite.attendee,RoMMA,Always an easy way to purchase tickets for selected events.,5
com.eventbrite.attendee,Adrienne Keyser Luxury Life,Whenever I need an event for myself or with my son I always look at Eventbrite for tickets. EB makes it easy to find something fun to do in my area and purchasing tickets is a snap!! Keep going EB YOU ROCK!!!,5
com.eventbrite.attendee,Tracey Villegas,I 🥰 this app bc it💡 up my 🥳 life wit quick tix not to mention FREE TIX TO 🥳 ALL OVA NYC 🤪 THANKS EVENTBRITE 💪🏾,5
com.eventbrite.attendee,sweetyMariz Concepcion,It's nice,5
com.eventbrite.attendee,Cherine Chaves,Nice,5
com.eventbrite.attendee,Whakif Boos,Waqif. khan,5
com.eventbrite.attendee,Jennifer Denson,Good events,5
com.eventbrite.attendee,Audrey Lefevre,Always happy,5
com.eventbrite.attendee,Mom Me,Maybe make it easier to figure out what if any thing isn't filled out to process order.,4
com.eventbrite.attendee,Sally martin,"Aaarrrggghhh delete, delete",1
com.eventbrite.attendee,Dolly El,Very easy to used it save me the hassle.,5
com.eventbrite.attendee,Basheem Cloud,Great,4
com.eventbrite.attendee,Jay Sevilla,Great,5
com.eventbrite.attendee,Becky Holt,Easy-to-use,5
com.eventbrite.attendee,Michele Wheldon,Wont work,1
com.eventbrite.attendee,Pup Alex,Great way to book event tickets,5
com.eventbrite.attendee,foxypsycho,"Gave 4/5 because, although there is a refund process, the organizer never responded and Eventbrite did not follow up to see if my refund was issued🤷🏾‍♀️",4
com.eventbrite.attendee,Luis Rangel,Cool events to go to all consolidated under one app. What's not to love.,5
com.eventbrite.attendee,Tim Cappalli,Can't save event tickets to Google Pay which is a bare minimum feature in 2021.,3
com.eventbrite.attendee,Cynthia Harris,This platform is by far the best to use if organizing an event for multiple people or as a participant signing up for an event. I highly recommend Eventbrite!!!!,5
com.eventbrite.attendee,thomas lynch,Absolutely no customer support using Eventbrite the promoter Metropolitan Entertainment or the actual location Aldar Hall. Can't find my tickets for an event this week and nobody will answer my emails or phone calls...guess I'll use Ticket master and AXE moving forward...,1
com.eventbrite.attendee,P Farhat,Excellent,5
com.eventbrite.attendee,Leticia Nava-McMenamin,Great app for keeping us socially distanced but active.,5
com.eventbrite.attendee,Robert Tyler,No findable customer support. No way to transfer tickets even when the event was rescheduled twice. I'm now stuck with an unusable ticket and can't even give it away.,1
com.eventbrite.attendee,Luis Martinez,Excellent app,5
com.eventbrite.attendee,Chris Botes,I love this abb. Thank you,5
com.eventbrite.attendee,Linda Torres,Great,5
com.eventbrite.attendee,Steven,The search doesn't work so it's not possible to find any events.,1
com.eventbrite.attendee,Darren Miller,I don't know if it was Eventbrite or the event organiser but I've just received a refund I didn't request. With no contact details for Eventbrite I have no way of sorting this out one day before I was due to go. So this app is getting minimal stars until I can get this sorted out.,1
com.eventbrite.attendee,Jacqui Heath,Easy to use app,5
com.eventbrite.attendee,EJRCtv blog,Good,4
com.eventbrite.attendee,Eboni Nikole,"Great events posted, always updated information",5
com.eventbrite.attendee,Rob Ocasio,Horrible. Can't connect to server. Such a pain.,1
com.eventbrite.attendee,Deanna Shere,I love this App,5
com.eventbrite.attendee,Janine young,Useless!!!! I cant even set it up to get my tickets. Keeps telling me my time has expired. I should have read the reviews instead of wasting my time,1
com.eventbrite.attendee,Bill Meacham,Works okay but cumbersome,4
com.eventbrite.attendee,Brandon Basinger,Pretty solid,4
com.eventbrite.attendee,Chris,"Thanks for the convenience fee, vultures.",1
com.eventbrite.attendee,Adriana Velasquez,"Pretty, easy to use, always the best events.",5
com.eventbrite.attendee,Tamisha Crookshank,I love this app ❤️😍,5
com.eventbrite.attendee,Kathy Byrum Pace,Awesome,5
com.eventbrite.attendee,John Barnett,best app ever.. got my tickets to my festival with ease and no issues. the timer could be a little longer to order them but other user 100% A++++++,5
com.eventbrite.attendee,Lalaine Lawton,Excellent job,5
com.eventbrite.attendee,Judi Van Dycke,Excellent,5
com.eventbrite.attendee,Karla Hernandez,Love Eventbrite for all my Atlanta events! Don't have to worry about carrying a paper ticket. Very convenient to use my phone instead.,5
com.eventbrite.attendee,Margo Will,Always easy and reliable!,5
com.eventbrite.attendee,YazB,"Could be better... These ease of ordering and paying for tickets to events is decent. My complaint is when I have to look something up...the app won't always recognize what event you're referring to even when inputting verbatim the exact title. I find that to be odd but it happens quite frequently. I feel as though once you have the direct link, you're fine as it pulls you straight to what you click on but tat isn't always the case when looking for events that you know are offered thru here.",4
com.eventbrite.attendee,Geoffrey Caston,Good,4
com.eventbrite.attendee,Shanee Jackson,Laid back,5
com.eventbrite.attendee,Denise James,Eventbrite makes it easy to purchase my tickets,5
com.eventbrite.attendee,Susan Minshull,It lets people know about events they probably wouldn't ordinarily know about. Also gives people an opportunity to learn new skills.,5
com.eventbrite.attendee,Lorena Olivares,It's an accurate app and they have very good service...,5
com.eventbrite.attendee,Linda Brown,Easy to track and locate my tickets,5
com.eventbrite.attendee,Chuck Moody,Great easy app to use,5
com.eventbrite.attendee,Jessica Mailloux,LOVE THIS APP!!!,5
com.eventbrite.attendee,ruairi loftus,Great app!,5
com.eventbrite.attendee,Bob C,It is clear easy and it woks,5
